transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,device_hash,vpa,delivery_address,is_return_fraud,is_chargeback_risk,is_abuse_ring,is_fraud
txn_rzp_008306,mch_gadget_bazar,usr_93565,26892.36,LUXURY_FASHION,UPI_INTENT,490,0.0351,0,91.0,87.5,0,1,0,3,dev_hash_95891,user_545@okhdfcbank,"House No 78, Street 18, Bengaluru",0,0,0,0
txn_rzp_008307,mch_quick_vouchers,usr_36923,48482.06,JEWELRY,UPI_COLLECT,43,0.217,0,94.3,97.1,0,0,0,3,dev_hash_18633,user_406@okhdfcbank,"House No 284, Street 1, Bengaluru",0,0,0,0
txn_rzp_008308,mch_fashion_hub,usr_7640,9206.43,LUXURY_FASHION,DEBIT_CARD,29,0.0111,0,102.9,100.0,1,1,0,1,dev_hash_63520,user_184@okhdfcbank,"House No 304, Street 8, Bengaluru",0,0,0,0
txn_rzp_008309,mch_fashion_hub,usr_18278,52689.76,ELECTRONICS,DEBIT_CARD,425,0.1257,0,33.9,90.5,0,1,0,1,dev_hash_89188,user_851@okhdfcbank,"House No 164, Street 17, Bengaluru",0,0,0,0
txn_rzp_008310,mch_fashion_hub,usr_97663,12741.34,JEWELRY,COD,54,0.1919,0,220.6,87.3,0,1,0,2,dev_hash_49997,user_172@okhdfcbank,"House No 376, Street 3, Bengaluru",0,0,0,0
txn_rzp_008311,mch_fashion_hub,usr_62168,28858.05,LUXURY_FASHION,COD,73,0.0969,0,73.2,77.6,1,1,0,2,dev_hash_88151,user_402@okhdfcbank,"House No 207, Street 13, Bengaluru",1,0,0,1
txn_rzp_008312,mch_hyper_grocery,usr_10529,24822.47,JEWELRY,NETBANKING,65,0.081,3,187.1,78.1,0,1,0,2,dev_hash_45972,user_296@okhdfcbank,"House No 142, Street 3, Bengaluru",0,1,0,1
txn_rzp_008313,mch_quick_vouchers,usr_9150,28556.56,LUXURY_FASHION,DEBIT_CARD,147,0.1926,0,240.7,28.9,1,1,1,12,dev_fingerprint_ring_11,abuser_2@okicici,"Flat 103, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008314,mch_hyper_grocery,usr_11194,84453.28,ELECTRONICS,NETBANKING,90,0.1351,0,15.4,92.6,0,1,0,2,dev_hash_44679,user_916@okhdfcbank,"House No 488, Street 14, Bengaluru",0,0,0,0
txn_rzp_008315,mch_gadget_bazar,usr_40844,2329.96,GROCERY,NETBANKING,51,0.0267,0,69.7,54.4,0,1,0,1,dev_hash_17602,user_413@okhdfcbank,"House No 22, Street 13, Bengaluru",0,0,0,0
txn_rzp_008316,mch_gadget_bazar,usr_46576,3771.78,GROCERY,COD,76,0.0577,0,118.5,95.1,1,1,0,3,dev_hash_35673,user_477@okhdfcbank,"House No 82, Street 10, Bengaluru",0,0,0,0
txn_rzp_008317,mch_fashion_hub,usr_49184,4784.75,DIGITAL_VOUCHER,CREDIT_CARD,60,0.0328,0,112.5,78.2,0,1,0,3,dev_hash_19298,user_814@okhdfcbank,"House No 278, Street 11, Bengaluru",0,0,0,0
txn_rzp_008318,mch_fashion_hub,usr_16046,3440.13,LUXURY_FASHION,UPI_INTENT,370,0.0751,0,51.7,58.0,0,1,0,2,dev_hash_18951,user_520@okhdfcbank,"House No 463, Street 7, Bengaluru",0,0,0,0
txn_rzp_008319,mch_luxe_jewels,usr_3033,47758.81,ELECTRONICS,DEBIT_CARD,160,0.1125,0,41.5,44.8,0,1,0,2,dev_hash_98134,user_750@okhdfcbank,"House No 348, Street 17, Bengaluru",0,0,0,0
txn_rzp_008320,mch_gadget_bazar,usr_81307,1053.77,GROCERY,COD,72,0.1147,3,13.2,95.0,1,1,0,3,dev_hash_96888,user_516@okhdfcbank,"House No 332, Street 3, Bengaluru",0,1,0,1
txn_rzp_008321,mch_fashion_hub,usr_15616,8518.59,DIGITAL_VOUCHER,COD,221,0.1866,0,226.9,75.2,1,1,1,3,dev_hash_48621,user_787@okhdfcbank,"House No 461, Street 20, Bengaluru",0,0,0,0
txn_rzp_008322,mch_hyper_grocery,usr_81842,42659.72,ELECTRONICS,COD,33,0.0363,0,68.4,70.7,1,1,0,2,dev_hash_54005,user_616@okhdfcbank,"House No 451, Street 14, Bengaluru",0,0,0,0
txn_rzp_008323,mch_hyper_grocery,usr_8768,1117.36,FOOTWEAR,NETBANKING,77,0.1356,0,87.6,18.6,0,1,1,18,dev_fingerprint_ring_3,abuser_11@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008324,mch_gadget_bazar,usr_29545,8795.93,DIGITAL_VOUCHER,COD,506,0.2112,0,29.5,74.7,1,1,0,2,dev_hash_40115,user_713@okhdfcbank,"House No 107, Street 8, Bengaluru",0,0,0,0
txn_rzp_008325,mch_gadget_bazar,usr_53708,32881.68,ELECTRONICS,DEBIT_CARD,813,0.1961,0,5.8,100.0,0,1,0,2,dev_hash_89125,user_615@okhdfcbank,"House No 416, Street 7, Bengaluru",0,0,0,0
txn_rzp_008326,mch_hyper_grocery,usr_65145,7233.08,DIGITAL_VOUCHER,COD,131,0.1934,0,92.5,100.0,1,1,0,3,dev_hash_18266,user_609@okhdfcbank,"House No 442, Street 12, Bengaluru",0,0,0,0
txn_rzp_008327,mch_fashion_hub,usr_90374,2972.03,FOOTWEAR,CREDIT_CARD,179,0.5831,0,18.6,35.8,0,0,0,3,dev_hash_99078,user_724@okhdfcbank,"House No 431, Street 15, Bengaluru",0,0,0,0
txn_rzp_008328,mch_fashion_hub,usr_38160,4457.92,FOOTWEAR,COD,259,0.1917,0,65.8,33.3,0,1,1,14,dev_fingerprint_ring_13,abuser_12@okicici,"Flat 105, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008329,mch_gadget_bazar,usr_64941,51478.1,ELECTRONICS,NETBANKING,74,0.2134,0,50.5,93.1,0,1,0,1,dev_hash_61878,user_242@okhdfcbank,"House No 57, Street 13, Bengaluru",0,0,0,0
txn_rzp_008330,mch_fashion_hub,usr_45320,263.0,FOOTWEAR,DEBIT_CARD,337,0.1989,0,6.7,38.5,0,1,0,1,dev_hash_39130,user_458@okhdfcbank,"House No 168, Street 4, Bengaluru",0,0,0,0
txn_rzp_008331,mch_luxe_jewels,usr_34760,73116.88,JEWELRY,UPI_COLLECT,248,0.3377,0,0.4,74.8,0,0,0,1,dev_hash_91489,user_798@okhdfcbank,"House No 145, Street 12, Bengaluru",0,0,0,0
txn_rzp_008332,mch_hyper_grocery,usr_97285,3637.49,GROCERY,DEBIT_CARD,463,0.2539,0,74.8,78.8,0,1,0,1,dev_hash_74272,user_987@okhdfcbank,"House No 444, Street 2, Bengaluru",0,0,0,0
txn_rzp_008333,mch_quick_vouchers,usr_81219,14721.22,LUXURY_FASHION,DEBIT_CARD,14,0.0623,0,57.7,85.5,0,0,0,2,dev_hash_59324,user_731@okhdfcbank,"House No 433, Street 16, Bengaluru",0,0,0,0
txn_rzp_008334,mch_gadget_bazar,usr_67481,32305.12,JEWELRY,UPI_INTENT,103,0.135,0,30.1,51.8,0,0,1,1,dev_hash_92714,user_544@okhdfcbank,"House No 146, Street 7, Bengaluru",0,1,0,1
txn_rzp_008335,mch_hyper_grocery,usr_62264,87281.24,JEWELRY,DEBIT_CARD,113,0.1156,0,12.7,69.1,0,1,0,2,dev_hash_22319,user_986@okhdfcbank,"House No 162, Street 15, Bengaluru",0,0,0,0
txn_rzp_008336,mch_fashion_hub,usr_54440,3419.53,FOOTWEAR,COD,41,0.156,0,133.6,71.8,1,1,0,1,dev_hash_98814,user_662@okhdfcbank,"House No 11, Street 1, Bengaluru",0,0,0,0
txn_rzp_008337,mch_quick_vouchers,usr_26697,49892.07,ELECTRONICS,NETBANKING,320,0.0216,0,33.2,97.8,0,0,1,3,dev_hash_31106,user_845@okhdfcbank,"House No 329, Street 12, Bengaluru",0,0,0,0
txn_rzp_008338,mch_gadget_bazar,usr_29008,5375.66,DIGITAL_VOUCHER,UPI_COLLECT,346,0.1603,0,32.7,88.0,0,1,0,1,dev_hash_68647,user_112@okhdfcbank,"House No 92, Street 18, Bengaluru",0,0,0,0
txn_rzp_008339,mch_luxe_jewels,usr_25121,287.98,GROCERY,UPI_COLLECT,551,0.2029,0,36.4,92.1,0,1,0,1,dev_hash_91840,user_687@okhdfcbank,"House No 435, Street 16, Bengaluru",0,0,0,0
txn_rzp_008340,mch_quick_vouchers,usr_93911,698.74,GROCERY,COD,358,0.0411,1,8.0,94.1,0,1,0,2,dev_hash_45183,user_912@okhdfcbank,"House No 296, Street 10, Bengaluru",0,0,0,0
txn_rzp_008341,mch_gadget_bazar,usr_68940,75443.13,JEWELRY,COD,149,0.2954,0,92.4,77.4,1,1,1,2,dev_hash_38938,user_983@okhdfcbank,"House No 105, Street 13, Bengaluru",0,0,0,0
txn_rzp_008342,mch_hyper_grocery,usr_6479,3004.19,GROCERY,NETBANKING,634,0.3066,3,21.9,80.6,0,1,0,2,dev_hash_55156,user_651@okhdfcbank,"House No 233, Street 19, Bengaluru",0,1,0,1
txn_rzp_008343,mch_hyper_grocery,usr_68532,73682.32,JEWELRY,NETBANKING,46,0.0849,0,141.4,47.8,0,1,0,2,dev_hash_34778,user_926@okhdfcbank,"House No 343, Street 16, Bengaluru",0,0,0,0
txn_rzp_008344,mch_luxe_jewels,usr_71713,539.49,GROCERY,DEBIT_CARD,57,0.0187,0,65.5,89.0,1,1,0,2,dev_hash_14743,user_471@okhdfcbank,"House No 162, Street 7, Bengaluru",0,0,0,0
txn_rzp_008345,mch_gadget_bazar,usr_67028,4346.14,DIGITAL_VOUCHER,NETBANKING,88,0.1983,0,11.8,94.4,1,1,1,1,dev_hash_10087,user_351@okhdfcbank,"House No 358, Street 13, Bengaluru",0,0,0,0
txn_rzp_008346,mch_luxe_jewels,usr_88296,13777.39,LUXURY_FASHION,COD,107,0.1848,0,25.2,64.6,0,1,0,2,dev_hash_41744,user_763@okhdfcbank,"House No 271, Street 2, Bengaluru",0,0,0,0
txn_rzp_008347,mch_quick_vouchers,usr_79207,30277.95,ELECTRONICS,UPI_INTENT,248,0.1683,2,66.5,64.0,0,1,0,1,dev_hash_74613,user_302@okhdfcbank,"House No 98, Street 18, Bengaluru",0,0,0,0
txn_rzp_008348,mch_fashion_hub,usr_37888,5313.15,ELECTRONICS,CREDIT_CARD,42,0.0857,0,13.7,91.8,0,1,0,2,dev_hash_24537,user_257@okhdfcbank,"House No 117, Street 14, Bengaluru",0,0,0,0
txn_rzp_008349,mch_gadget_bazar,usr_71731,61582.83,JEWELRY,UPI_COLLECT,616,0.3357,0,94.6,60.7,0,1,0,2,dev_hash_74542,user_426@okhdfcbank,"House No 381, Street 15, Bengaluru",0,0,0,0
txn_rzp_008350,mch_quick_vouchers,usr_49492,20510.23,JEWELRY,UPI_COLLECT,196,0.0929,0,348.7,99.4,0,1,0,1,dev_hash_74972,user_910@okhdfcbank,"House No 232, Street 6, Bengaluru",0,0,0,0
txn_rzp_008351,mch_quick_vouchers,usr_31750,75443.88,JEWELRY,UPI_COLLECT,395,0.3662,0,4.8,86.8,1,1,1,2,dev_hash_58467,user_204@okhdfcbank,"House No 296, Street 9, Bengaluru",0,0,0,0
txn_rzp_008352,mch_hyper_grocery,usr_62953,12945.61,JEWELRY,DEBIT_CARD,673,0.0809,0,197.6,77.8,0,0,0,2,dev_hash_41918,user_794@okhdfcbank,"House No 450, Street 17, Bengaluru",0,0,0,0
txn_rzp_008353,mch_quick_vouchers,usr_28737,27425.85,LUXURY_FASHION,DEBIT_CARD,675,0.0366,0,11.3,61.7,0,1,0,1,dev_hash_19435,user_724@okhdfcbank,"House No 366, Street 8, Bengaluru",0,0,0,0
txn_rzp_008354,mch_fashion_hub,usr_80218,4388.29,FOOTWEAR,DEBIT_CARD,60,0.3356,0,14.7,79.5,0,1,0,2,dev_hash_50965,user_795@okhdfcbank,"House No 221, Street 18, Bengaluru",0,0,0,0
txn_rzp_008355,mch_luxe_jewels,usr_71412,80492.54,JEWELRY,CREDIT_CARD,658,0.1559,0,40.4,31.8,1,1,1,6,dev_fingerprint_ring_1,abuser_9@okicici,"Flat 107, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008356,mch_luxe_jewels,usr_20853,1042.55,FOOTWEAR,COD,63,0.1352,0,115.4,71.7,0,1,0,2,dev_hash_99361,user_995@okhdfcbank,"House No 376, Street 9, Bengaluru",0,0,0,0
txn_rzp_008357,mch_fashion_hub,usr_43621,28265.84,JEWELRY,DEBIT_CARD,278,0.4022,0,68.1,14.3,1,1,1,10,dev_fingerprint_ring_2,abuser_1@okicici,"Flat 107, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008358,mch_hyper_grocery,usr_71705,2394.51,FOOTWEAR,COD,176,0.306,0,238.4,71.5,0,1,0,2,dev_hash_93068,user_241@okhdfcbank,"House No 86, Street 13, Bengaluru",0,0,0,0
txn_rzp_008359,mch_quick_vouchers,usr_88775,26843.46,JEWELRY,NETBANKING,118,0.2072,0,7.7,90.3,0,1,0,1,dev_hash_37599,user_315@okhdfcbank,"House No 422, Street 4, Bengaluru",0,0,0,0
txn_rzp_008360,mch_hyper_grocery,usr_85808,85260.7,JEWELRY,UPI_COLLECT,40,0.2902,0,47.9,100.0,1,1,0,1,dev_hash_11169,user_774@okhdfcbank,"House No 12, Street 11, Bengaluru",0,0,0,0
txn_rzp_008361,mch_luxe_jewels,usr_54784,3704.47,GROCERY,CREDIT_CARD,848,0.1794,0,6.8,53.2,1,1,0,3,dev_hash_84714,user_381@okhdfcbank,"House No 194, Street 11, Bengaluru",0,0,0,0
txn_rzp_008362,mch_luxe_jewels,usr_39286,35931.04,JEWELRY,NETBANKING,40,0.0321,0,75.4,45.9,0,1,0,1,dev_hash_76601,user_411@okhdfcbank,"House No 424, Street 13, Bengaluru",0,0,0,0
txn_rzp_008363,mch_quick_vouchers,usr_98615,23487.02,LUXURY_FASHION,COD,10,0.0132,0,52.9,45.2,0,1,0,2,dev_hash_41475,user_358@okhdfcbank,"House No 39, Street 3, Bengaluru",0,0,0,0
txn_rzp_008364,mch_luxe_jewels,usr_24824,845.48,DIGITAL_VOUCHER,NETBANKING,63,0.0311,0,61.0,84.1,0,1,0,2,dev_hash_75684,user_127@okhdfcbank,"House No 346, Street 20, Bengaluru",0,0,0,0
txn_rzp_008365,mch_hyper_grocery,usr_26779,7027.49,ELECTRONICS,CREDIT_CARD,6,0.1185,0,22.6,83.1,0,1,0,2,dev_hash_13933,user_707@okhdfcbank,"House No 157, Street 14, Bengaluru",0,0,0,0
txn_rzp_008366,mch_quick_vouchers,usr_69928,78019.22,ELECTRONICS,CREDIT_CARD,116,0.1677,0,9.6,93.2,1,1,0,3,dev_hash_37853,user_327@okhdfcbank,"House No 304, Street 11, Bengaluru",1,0,0,1
txn_rzp_008367,mch_luxe_jewels,usr_36359,3072.58,FOOTWEAR,UPI_INTENT,259,0.1387,0,159.9,16.9,0,0,1,7,dev_fingerprint_ring_9,abuser_4@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008368,mch_quick_vouchers,usr_26934,834.34,GROCERY,UPI_INTENT,53,0.2281,0,81.5,100.0,0,1,0,1,dev_hash_84803,user_471@okhdfcbank,"House No 172, Street 5, Bengaluru",0,0,0,0
txn_rzp_008369,mch_quick_vouchers,usr_59458,30251.59,LUXURY_FASHION,COD,73,0.0846,0,29.2,77.1,1,1,0,3,dev_hash_92592,user_445@okhdfcbank,"House No 187, Street 12, Bengaluru",1,0,0,1
txn_rzp_008370,mch_quick_vouchers,usr_16433,26774.78,LUXURY_FASHION,NETBANKING,620,0.0952,0,55.9,89.1,0,1,0,3,dev_hash_71011,user_443@okhdfcbank,"House No 198, Street 19, Bengaluru",0,0,0,0
txn_rzp_008371,mch_hyper_grocery,usr_80979,8542.75,ELECTRONICS,NETBANKING,2,0.424,0,115.4,70.3,0,1,0,1,dev_hash_88958,user_954@okhdfcbank,"House No 449, Street 5, Bengaluru",0,0,0,0
txn_rzp_008372,mch_gadget_bazar,usr_70781,2722.67,GROCERY,UPI_COLLECT,106,0.234,0,67.3,65.3,1,1,0,2,dev_hash_73014,user_894@okhdfcbank,"House No 169, Street 13, Bengaluru",0,0,0,0
txn_rzp_008373,mch_luxe_jewels,usr_29402,824.57,GROCERY,UPI_INTENT,85,0.1399,0,79.2,63.7,0,1,0,3,dev_hash_23065,user_965@okhdfcbank,"House No 141, Street 15, Bengaluru",0,0,0,0
txn_rzp_008374,mch_luxe_jewels,usr_74032,5446.42,DIGITAL_VOUCHER,UPI_INTENT,152,0.0526,0,68.0,67.1,0,1,0,1,dev_hash_57293,user_222@okhdfcbank,"House No 192, Street 5, Bengaluru",0,0,0,0
txn_rzp_008375,mch_gadget_bazar,usr_44072,19260.22,ELECTRONICS,NETBANKING,196,0.2526,0,8.1,49.0,1,1,0,2,dev_hash_79109,user_378@okhdfcbank,"House No 159, Street 19, Bengaluru",1,0,0,1
txn_rzp_008376,mch_fashion_hub,usr_32206,3771.39,DIGITAL_VOUCHER,COD,201,0.0067,0,31.2,89.5,0,1,0,1,dev_hash_96058,user_594@okhdfcbank,"House No 352, Street 1, Bengaluru",0,0,0,0
txn_rzp_008377,mch_luxe_jewels,usr_79185,59641.03,JEWELRY,UPI_COLLECT,480,0.3116,0,1.8,84.4,1,1,1,2,dev_hash_47371,user_424@okhdfcbank,"House No 16, Street 15, Bengaluru",0,0,0,0
txn_rzp_008378,mch_gadget_bazar,usr_39232,50089.85,JEWELRY,DEBIT_CARD,1,0.0139,0,42.3,65.1,1,1,0,3,dev_hash_23874,user_973@okhdfcbank,"House No 178, Street 19, Bengaluru",0,0,0,0
txn_rzp_008379,mch_quick_vouchers,usr_13872,2150.64,GROCERY,DEBIT_CARD,197,0.1153,0,9.2,79.6,0,1,1,1,dev_hash_74539,user_923@okhdfcbank,"House No 32, Street 6, Bengaluru",0,0,0,0
txn_rzp_008380,mch_luxe_jewels,usr_29879,5065.01,DIGITAL_VOUCHER,NETBANKING,44,0.1026,1,219.9,62.6,0,1,0,2,dev_hash_65548,user_299@okhdfcbank,"House No 136, Street 3, Bengaluru",0,0,0,0
txn_rzp_008381,mch_gadget_bazar,usr_14279,9328.72,LUXURY_FASHION,NETBANKING,58,0.1135,0,4.4,90.6,0,1,0,2,dev_hash_24931,user_359@okhdfcbank,"House No 156, Street 17, Bengaluru",0,0,0,0
txn_rzp_008382,mch_hyper_grocery,usr_2029,3747.56,FOOTWEAR,UPI_INTENT,7,0.061,1,34.8,52.4,1,1,0,1,dev_hash_46862,user_469@okhdfcbank,"House No 284, Street 13, Bengaluru",0,0,0,0
txn_rzp_008383,mch_luxe_jewels,usr_21951,7916.81,DIGITAL_VOUCHER,NETBANKING,1,0.0662,0,90.4,77.4,1,0,0,3,dev_hash_76819,user_736@okhdfcbank,"House No 396, Street 7, Bengaluru",0,0,0,0
txn_rzp_008384,mch_gadget_bazar,usr_91949,71190.11,ELECTRONICS,COD,409,0.0073,2,34.4,72.9,0,1,0,3,dev_hash_18864,user_941@okhdfcbank,"House No 371, Street 17, Bengaluru",0,1,0,1
txn_rzp_008385,mch_quick_vouchers,usr_68723,91407.96,ELECTRONICS,UPI_COLLECT,100,0.0524,0,97.8,92.8,1,1,0,2,dev_hash_61352,user_565@okhdfcbank,"House No 113, Street 19, Bengaluru",0,0,0,0
txn_rzp_008386,mch_hyper_grocery,usr_51532,59078.26,ELECTRONICS,UPI_INTENT,219,0.0947,0,57.5,63.7,0,1,0,1,dev_hash_48051,user_686@okhdfcbank,"House No 298, Street 2, Bengaluru",0,0,0,0
txn_rzp_008387,mch_gadget_bazar,usr_22342,4312.98,GROCERY,COD,162,0.3118,0,159.0,67.6,0,0,0,3,dev_hash_97616,user_878@okhdfcbank,"House No 171, Street 4, Bengaluru",0,0,0,0
txn_rzp_008388,mch_luxe_jewels,usr_58385,2748.42,FOOTWEAR,NETBANKING,33,0.1999,0,60.0,100.0,0,1,0,3,dev_hash_41371,user_690@okhdfcbank,"House No 10, Street 18, Bengaluru",0,0,0,0
txn_rzp_008389,mch_quick_vouchers,usr_88390,12075.79,ELECTRONICS,NETBANKING,38,0.5492,0,84.5,87.1,1,1,1,1,dev_hash_76191,user_276@okhdfcbank,"House No 247, Street 7, Bengaluru",1,0,0,1
txn_rzp_008390,mch_gadget_bazar,usr_12464,18008.57,LUXURY_FASHION,CREDIT_CARD,9,0.2969,0,53.6,99.9,0,1,0,2,dev_hash_16902,user_285@okhdfcbank,"House No 345, Street 9, Bengaluru",0,0,0,0
txn_rzp_008391,mch_quick_vouchers,usr_20649,32018.72,ELECTRONICS,NETBANKING,63,0.2641,0,19.8,62.2,0,1,0,3,dev_hash_58797,user_402@okhdfcbank,"House No 275, Street 2, Bengaluru",0,0,0,0
txn_rzp_008392,mch_quick_vouchers,usr_90912,33621.57,ELECTRONICS,UPI_INTENT,30,0.3906,0,66.3,60.2,0,1,0,2,dev_hash_66565,user_614@okhdfcbank,"House No 192, Street 1, Bengaluru",0,0,0,0
txn_rzp_008393,mch_gadget_bazar,usr_75974,4917.35,LUXURY_FASHION,CREDIT_CARD,1,0.1136,0,142.6,83.8,0,1,0,3,dev_hash_68552,user_905@okhdfcbank,"House No 77, Street 2, Bengaluru",0,0,0,0
txn_rzp_008394,mch_hyper_grocery,usr_17679,25041.35,LUXURY_FASHION,CREDIT_CARD,81,0.0659,1,49.9,72.8,0,1,0,2,dev_hash_93721,user_359@okhdfcbank,"House No 269, Street 2, Bengaluru",0,0,0,0
txn_rzp_008395,mch_gadget_bazar,usr_86860,3371.27,DIGITAL_VOUCHER,CREDIT_CARD,110,0.0945,0,67.0,100.0,0,1,0,3,dev_hash_74049,user_123@okhdfcbank,"House No 93, Street 14, Bengaluru",0,0,0,0
txn_rzp_008396,mch_luxe_jewels,usr_95497,24245.31,LUXURY_FASHION,COD,275,0.1477,0,27.7,88.0,0,1,0,1,dev_hash_11214,user_949@okhdfcbank,"House No 121, Street 17, Bengaluru",0,0,0,0
txn_rzp_008397,mch_quick_vouchers,usr_42373,46491.61,JEWELRY,UPI_INTENT,232,0.1514,0,26.6,97.7,0,1,1,3,dev_hash_28942,user_399@okhdfcbank,"House No 383, Street 18, Bengaluru",0,0,0,0
txn_rzp_008398,mch_fashion_hub,usr_39790,8437.88,JEWELRY,CREDIT_CARD,2,0.0464,2,39.5,51.5,1,1,0,3,dev_hash_84077,user_886@okhdfcbank,"House No 212, Street 9, Bengaluru",0,0,0,0
txn_rzp_008399,mch_quick_vouchers,usr_86681,23442.5,JEWELRY,NETBANKING,71,0.1649,1,98.5,71.4,0,1,0,2,dev_hash_49766,user_689@okhdfcbank,"House No 195, Street 11, Bengaluru",0,0,0,0
txn_rzp_008400,mch_quick_vouchers,usr_82111,69295.17,ELECTRONICS,UPI_INTENT,149,0.2362,0,204.2,31.5,0,1,1,6,dev_fingerprint_ring_4,abuser_6@okicici,"Flat 101, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008401,mch_gadget_bazar,usr_37282,79518.25,JEWELRY,CREDIT_CARD,97,0.3387,0,162.0,53.5,1,1,0,3,dev_hash_50015,user_675@okhdfcbank,"House No 299, Street 16, Bengaluru",0,0,0,0
txn_rzp_008402,mch_gadget_bazar,usr_78024,38025.21,ELECTRONICS,NETBANKING,207,0.4171,0,40.5,29.1,1,1,1,16,dev_fingerprint_ring_10,abuser_1@okicici,"Flat 103, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008403,mch_fashion_hub,usr_89957,63505.74,ELECTRONICS,UPI_COLLECT,109,0.1795,0,28.5,33.8,0,1,1,18,dev_fingerprint_ring_2,abuser_2@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_008404,mch_hyper_grocery,usr_25704,396.84,FOOTWEAR,DEBIT_CARD,404,0.3427,0,222.2,75.9,0,1,0,3,dev_hash_65658,user_815@okhdfcbank,"House No 255, Street 3, Bengaluru",0,0,0,0
txn_rzp_008405,mch_quick_vouchers,usr_80283,1605.95,GROCERY,CREDIT_CARD,301,0.0851,0,56.6,54.9,0,1,0,3,dev_hash_10120,user_521@okhdfcbank,"House No 312, Street 2, Bengaluru",0,0,0,0
txn_rzp_008406,mch_hyper_grocery,usr_40148,37436.69,ELECTRONICS,UPI_COLLECT,49,0.1743,0,94.6,79.6,0,0,0,1,dev_hash_84765,user_487@okhdfcbank,"House No 194, Street 5, Bengaluru",0,0,0,0
txn_rzp_008407,mch_quick_vouchers,usr_41020,3543.2,FOOTWEAR,DEBIT_CARD,108,0.0695,0,155.3,93.5,0,1,0,3,dev_hash_80792,user_308@okhdfcbank,"House No 226, Street 16, Bengaluru",0,0,0,0
txn_rzp_008408,mch_gadget_bazar,usr_97612,47215.73,JEWELRY,CREDIT_CARD,149,0.2157,0,16.4,83.5,0,1,0,1,dev_hash_70007,user_494@okhdfcbank,"House No 420, Street 1, Bengaluru",0,0,0,0
txn_rzp_008409,mch_hyper_grocery,usr_72074,8393.08,DIGITAL_VOUCHER,CREDIT_CARD,216,0.1444,0,20.4,62.4,0,1,0,2,dev_hash_12657,user_141@okhdfcbank,"House No 66, Street 9, Bengaluru",0,0,0,0
txn_rzp_008410,mch_fashion_hub,usr_38944,72971.07,ELECTRONICS,UPI_COLLECT,283,0.0815,0,23.9,65.6,1,1,0,3,dev_hash_97313,user_620@okhdfcbank,"House No 459, Street 9, Bengaluru",0,0,0,0
txn_rzp_008411,mch_quick_vouchers,usr_97830,92690.84,ELECTRONICS,UPI_INTENT,193,0.1472,0,36.9,68.4,1,1,0,3,dev_hash_27513,user_817@okhdfcbank,"House No 266, Street 16, Bengaluru",0,0,0,0
txn_rzp_008412,mch_quick_vouchers,usr_11190,43595.34,JEWELRY,CREDIT_CARD,91,0.0842,0,142.3,87.7,0,1,0,2,dev_hash_38201,user_278@okhdfcbank,"House No 371, Street 4, Bengaluru",0,0,0,0
txn_rzp_008413,mch_gadget_bazar,usr_28953,85367.34,JEWELRY,UPI_COLLECT,12,0.0309,0,144.9,65.4,0,1,0,3,dev_hash_43094,user_983@okhdfcbank,"House No 132, Street 9, Bengaluru",0,0,0,0
txn_rzp_008414,mch_gadget_bazar,usr_67648,10724.63,ELECTRONICS,DEBIT_CARD,283,0.1662,0,49.6,79.2,0,1,0,2,dev_hash_53595,user_935@okhdfcbank,"House No 435, Street 2, Bengaluru",0,0,0,0
txn_rzp_008415,mch_luxe_jewels,usr_80254,3736.3,DIGITAL_VOUCHER,COD,158,0.0396,0,110.9,93.5,0,0,0,2,dev_hash_63609,user_388@okhdfcbank,"House No 158, Street 4, Bengaluru",0,0,0,0
txn_rzp_008416,mch_fashion_hub,usr_92425,727.56,FOOTWEAR,NETBANKING,241,0.077,0,171.6,100.0,0,1,0,2,dev_hash_67137,user_998@okhdfcbank,"House No 198, Street 5, Bengaluru",0,0,0,0
txn_rzp_008417,mch_gadget_bazar,usr_73880,3947.16,FOOTWEAR,COD,47,0.1574,0,7.1,49.8,1,1,0,3,dev_hash_31706,user_765@okhdfcbank,"House No 325, Street 9, Bengaluru",1,0,0,1
txn_rzp_008418,mch_hyper_grocery,usr_55594,31561.72,LUXURY_FASHION,CREDIT_CARD,158,0.0894,0,51.9,78.0,0,1,1,1,dev_hash_36045,user_642@okhdfcbank,"House No 134, Street 11, Bengaluru",0,0,0,0
txn_rzp_008419,mch_gadget_bazar,usr_1706,3607.31,GROCERY,UPI_COLLECT,475,0.0484,0,72.7,68.2,0,1,0,1,dev_hash_36782,user_862@okhdfcbank,"House No 385, Street 16, Bengaluru",0,0,0,0
