transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,velocity_1h_count,login_to_checkout_minutes,is_disposable_email,card_bin_country_match,upi_collect_prompted,delivery_dropzone_risk,is_otp_forwarding_active,remote_screen_share_active,vishing_call_in_progress,referred_from_phishing_link,sideloaded_apk_detected,domain_reputation_score,is_first_transfer_to_unknown_vpa,high_lottery_keyword_score,unusual_savings_drain_ratio,device_hash,vpa,delivery_address,scam_type,is_fraud
txn_rzp_013320,mch_hyper_grocery,usr_26321,1623.85,FOOTWEAR,CREDIT_CARD,46,0.10613162982338029,0,15.1,73.15691693654507,0,1,0,1,3,49.1,0,1,0,0.29,0,0,0,0,0,98.7,0,0.7,0.08,dev_hash_53007,user_901@okhdfcbank,"House No 173, Bengaluru",CLEAN,0
txn_rzp_013321,unknown_vpa_merchant,usr_30085,4621.54,LUXURY_FASHION,COD,94,0.09223536776088512,0,238.1,100.0,0,1,0,1,3,36.8,0,1,0,0.02,0,0,0,0,0,98.2,0,13.1,0.1,dev_hash_74795,user_961@okhdfcbank,"House No 217, Bengaluru",CLEAN,0
txn_rzp_013322,mch_gadget_bazar,usr_36886,13990.91,P2P_TRANSFER,CREDIT_CARD,117,0.19921030274096815,0,73.4,79.5636511549802,0,1,0,1,3,33.4,0,1,0,0.12,0,0,0,0,0,78.6,0,2.3,0.18,dev_hash_50909,user_427@okhdfcbank,"House No 422, Bengaluru",CLEAN,0
txn_rzp_013323,unknown_vpa_merchant,usr_26576,92408.44,JEWELRY,IMPS_NEFT,69,0.057210075560965766,0,71.8,90.20806774202784,0,1,0,2,3,27.5,0,1,0,0.03,0,0,0,0,0,84.4,0,14.1,0.04,dev_hash_40180,user_112@okhdfcbank,"House No 353, Bengaluru",CLEAN,0
txn_rzp_013324,mch_luxe_jewels,usr_18880,50945.39,INVESTMENT_FEE,UPI_COLLECT,2,0.11261789823360491,0,22.6,60.82459516319959,1,1,0,1,2,72.7,0,1,1,0.01,0,0,0,0,0,88.4,0,13.3,0.16,dev_hash_10404,bank_verification_291@paytm,"House No 264, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_013325,mch_quick_vouchers,usr_2767,38266.22,LUXURY_FASHION,COD,742,0.07071936584778522,0,197.2,65.97227421016227,0,1,0,1,1,33.0,0,1,0,0.19,0,0,0,0,0,93.4,0,5.9,0.09,dev_hash_78172,user_673@okhdfcbank,"House No 129, Bengaluru",CLEAN,0
txn_rzp_013326,unknown_vpa_merchant,usr_25366,1026.42,GROCERY,DEBIT_CARD,47,0.07108505778734613,0,44.6,88.15807194780233,0,1,0,2,2,119.1,0,1,0,0.34,0,0,0,0,0,86.6,0,14.2,0.16,dev_hash_40841,user_735@okhdfcbank,"House No 104, Bengaluru",CLEAN,0
txn_rzp_013327,mch_fashion_hub,usr_31079,14126.85,JEWELRY,NETBANKING,576,0.06355603570723171,0,54.9,100.0,1,1,0,2,2,1.7,0,1,0,0.17,0,0,0,0,0,83.1,0,11.7,0.06,dev_hash_25757,user_474@okhdfcbank,"House No 296, Bengaluru",CLEAN,0
txn_rzp_013328,mch_quick_vouchers,usr_33492,2421.77,GROCERY,UPI_COLLECT,132,0.07636237934939244,0,37.8,81.05566163413569,0,1,0,2,3,9.7,0,1,1,0.18,0,0,0,0,0,88.9,0,8.2,0.05,dev_hash_59811,user_985@okhdfcbank,"House No 98, Bengaluru",CLEAN,0
txn_rzp_013329,mch_gadget_bazar,usr_55142,33669.2,JEWELRY,CREDIT_CARD,48,0.1717117647686481,0,96.3,71.67863645934722,0,1,0,2,2,46.5,0,1,0,0.09,0,0,0,0,0,94.0,0,3.2,0.17,dev_hash_59096,user_926@okhdfcbank,"House No 240, Bengaluru",CLEAN,0
txn_rzp_013330,mch_fashion_hub,usr_67720,12034.57,LUXURY_FASHION,COD,410,0.20785057409624347,0,35.6,88.29992104206136,0,1,0,1,1,30.4,0,1,0,0.18,0,0,0,0,0,79.8,0,3.4,0.03,dev_hash_90247,user_270@okhdfcbank,"House No 350, Bengaluru",CLEAN,0
txn_rzp_013331,mch_gadget_bazar,usr_42204,3712.13,GROCERY,NETBANKING,1357,0.13413883098549592,0,53.0,74.91955405112802,0,1,0,2,3,12.8,0,1,0,0.18,0,0,0,0,0,88.3,0,7.4,0.11,dev_hash_15631,user_846@okhdfcbank,"House No 332, Bengaluru",CLEAN,0
txn_rzp_013332,mch_hyper_grocery,usr_7826,146115.04,P2P_TRANSFER,UPI_INTENT,9,0.12853374756752323,0,73.5,100.0,1,1,1,2,2,38.8,0,1,0,0.04,0,0,0,0,0,92.5,0,2.7,0.07,dev_hash_42031,user_774@okhdfcbank,"House No 372, Bengaluru",CLEAN,0
txn_rzp_013333,mch_quick_vouchers,usr_76648,39257.67,INVESTMENT_FEE,CREDIT_CARD,74,0.0763193905490177,0,38.8,58.70353151948703,1,1,0,1,2,46.0,0,1,0,0.06,0,0,0,0,0,97.9,0,12.6,0.07,dev_hash_73291,user_978@okhdfcbank,"House No 240, Bengaluru",CLEAN,0
txn_rzp_013334,mch_quick_vouchers,usr_62122,12708.05,DIGITAL_VOUCHER,IMPS_NEFT,6,0.08550537853750664,1,162.7,75.92658605807256,0,1,0,2,1,19.5,0,1,0,0.21,0,0,0,0,0,98.3,0,6.8,0.07,dev_hash_30048,user_430@okhdfcbank,"House No 483, Bengaluru",CLEAN,0
txn_rzp_013335,mch_gadget_bazar,usr_40701,5676.08,DIGITAL_VOUCHER,COD,682,0.19749378084832667,0,92.7,94.4356418379135,0,1,0,1,1,42.7,0,1,0,0.06,0,0,0,0,0,91.4,0,7.4,0.04,dev_hash_35869,user_807@okhdfcbank,"House No 320, Bengaluru",CLEAN,0
txn_rzp_013336,p2p_lottery_claim,usr_35092,1894.44,GROCERY,UPI_INTENT,217,0.18272973991618618,0,12.9,81.20196256725679,1,1,0,2,1,4.4,0,1,0,0.17,0,0,0,0,0,78.0,0,4.0,0.05,dev_hash_79051,user_293@okhdfcbank,"House No 110, Bengaluru",CLEAN,0
txn_rzp_013337,mch_hyper_grocery,usr_32227,63413.19,JEWELRY,COD,132,0.27744058759914986,1,26.0,77.9961153661789,1,0,1,1,3,7.4,0,1,0,0.04,0,0,0,0,0,95.5,0,11.3,0.03,dev_hash_64807,user_975@okhdfcbank,"House No 7, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_013338,mch_hyper_grocery,usr_53209,45121.04,ELECTRONICS,COD,26,0.07639498511552237,0,2.4,92.00000601294438,1,0,0,2,2,62.0,0,1,0,0.08,0,0,0,0,0,89.6,0,11.7,0.18,dev_hash_66822,user_852@okhdfcbank,"House No 255, Bengaluru",CLEAN,0
txn_rzp_013339,unknown_vpa_merchant,usr_67188,2724.23,FOOTWEAR,DEBIT_CARD,756,0.0439878267145435,0,44.3,71.60059897917115,0,1,0,2,1,46.6,1,1,0,0.32,0,0,0,0,0,89.5,0,13.8,0.11,dev_hash_47803,user_473@okhdfcbank,"House No 328, Bengaluru",CLEAN,0
txn_rzp_013340,mch_hyper_grocery,usr_91158,24607.85,ELECTRONICS,NETBANKING,16,0.04225029412100872,0,274.1,70.23932465630736,0,1,0,1,2,37.1,0,1,0,0.19,0,0,0,1,1,14.7,0,6.2,0.12,dev_hash_12203,user_608@okhdfcbank,"House No 208, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_013341,mch_hyper_grocery,usr_9751,593.43,GROCERY,IMPS_NEFT,231,0.18547678537714574,0,61.0,86.22454483567836,0,1,0,1,1,42.4,0,1,0,0.39,0,0,0,0,0,97.0,0,14.0,0.19,dev_hash_75391,user_919@okhdfcbank,"House No 287, Bengaluru",CLEAN,0
txn_rzp_013342,unknown_vpa_merchant,usr_79702,34112.98,LUXURY_FASHION,CREDIT_CARD,105,0.31162292346980364,0,41.6,76.86382128917688,1,1,0,1,28,6.8,0,0,0,0.03,0,0,0,0,0,92.0,0,12.2,0.03,dev_hash_30263,user_951@okhdfcbank,"House No 322, Bengaluru",CARDING_VELOCITY,1
txn_rzp_013343,mch_hyper_grocery,usr_74239,70180.16,ELECTRONICS,UPI_INTENT,214,0.1646844136184913,0,8.8,56.50450609299237,1,1,0,7,3,10.6,0,1,0,0.3,0,0,0,0,0,80.9,0,1.8,0.04,dev_fingerprint_ring_22,scam_bot_19@okicici,"Drop Hub 112, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_013344,mch_fashion_hub,usr_51595,91697.66,INVESTMENT_FEE,IMPS_NEFT,288,0.04779363515790195,0,92.8,89.19421057192737,0,1,1,1,1,28.5,0,1,0,0.25,0,0,0,0,0,87.3,0,8.6,0.18,dev_hash_73238,user_706@okhdfcbank,"House No 285, Bengaluru",CLEAN,0
txn_rzp_013345,mch_fashion_hub,usr_85282,97043.11,P2P_TRANSFER,DEBIT_CARD,118,0.08104825926340577,0,43.0,100.0,0,1,0,1,1,88.7,0,1,0,0.31,0,0,0,0,0,77.3,0,13.2,0.09,dev_hash_13764,user_598@okhdfcbank,"House No 248, Bengaluru",CLEAN,0
txn_rzp_013346,mch_luxe_jewels,usr_55302,2553.18,DIGITAL_VOUCHER,NETBANKING,80,0.07533292481590428,0,118.8,87.75980190826029,1,1,0,1,1,19.6,0,1,0,0.32,0,0,0,0,0,77.5,0,13.4,0.06,dev_hash_18754,user_943@okhdfcbank,"House No 41, Bengaluru",CLEAN,0
txn_rzp_013347,mch_fashion_hub,usr_34622,19591.28,LUXURY_FASHION,IMPS_NEFT,130,0.1926311561050782,0,12.4,100.0,0,1,0,1,1,71.8,0,1,0,0.09,0,0,0,0,0,75.2,0,14.0,0.08,dev_hash_49296,user_228@okhdfcbank,"House No 465, Bengaluru",CLEAN,0
txn_rzp_013348,mch_gadget_bazar,usr_23046,18452.83,LUXURY_FASHION,UPI_COLLECT,586,0.14624051586333786,0,107.5,81.85065666124703,1,1,0,15,1,3.1,1,1,1,0.21,0,0,0,0,0,95.6,0,12.3,0.09,dev_fingerprint_ring_13,scam_bot_16@okicici,"Drop Hub 117, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_013349,p2p_lottery_claim,usr_92610,21963.56,JEWELRY,DEBIT_CARD,2,0.4153359402422934,0,107.4,100.0,0,1,0,1,2,26.8,0,1,0,0.15,0,0,0,0,0,77.8,0,6.3,0.2,dev_hash_93428,user_109@okhdfcbank,"House No 244, Bengaluru",CLEAN,0
txn_rzp_013350,mch_hyper_grocery,usr_73675,2481.88,DIGITAL_VOUCHER,IMPS_NEFT,163,0.257650183542064,0,32.5,69.65373307408767,0,1,0,1,3,13.6,0,1,0,0.06,0,0,0,0,0,97.8,0,1.0,0.11,dev_hash_11121,user_168@okhdfcbank,"House No 131, Bengaluru",CLEAN,0
txn_rzp_013351,p2p_lottery_claim,usr_46552,10846.98,DIGITAL_VOUCHER,NETBANKING,19,0.3641606634590959,0,9.1,73.09746497931148,0,1,0,1,2,1.4,0,0,0,0.03,0,0,0,0,0,87.5,0,5.9,0.11,dev_hash_64387,user_305@okhdfcbank,"House No 482, Bengaluru",CLEAN,0
txn_rzp_013352,mch_luxe_jewels,usr_21758,4036.55,FOOTWEAR,UPI_INTENT,13,0.006085798170445454,2,59.6,85.388925833857,0,1,0,2,3,151.2,0,1,0,0.14,0,0,0,0,0,98.4,0,4.3,0.07,dev_hash_48705,user_693@okhdfcbank,"House No 276, Bengaluru",CLEAN,0
txn_rzp_013353,mch_fashion_hub,usr_53594,37894.29,LUXURY_FASHION,IMPS_NEFT,655,0.04949242377848583,0,36.4,100.0,0,1,1,1,2,31.8,0,1,0,0.18,0,0,0,0,0,83.3,0,8.1,0.08,dev_hash_99117,user_731@okhdfcbank,"House No 469, Bengaluru",CLEAN,0
txn_rzp_013354,unknown_vpa_merchant,usr_99546,120304.22,P2P_TRANSFER,IMPS_NEFT,438,0.0045942410996020104,0,162.7,100.0,1,1,0,2,1,145.5,0,1,0,0.14,0,0,0,0,0,84.5,0,12.2,0.03,dev_hash_52819,user_820@okhdfcbank,"House No 45, Bengaluru",CLEAN,0
txn_rzp_013355,mch_fashion_hub,usr_58040,1737.06,GROCERY,UPI_COLLECT,1014,0.14607319419968057,0,85.6,64.01075485704965,0,1,0,2,1,140.7,0,1,1,0.07,0,0,0,0,0,84.6,0,3.7,0.14,dev_hash_93909,user_425@okhdfcbank,"House No 230, Bengaluru",CLEAN,0
txn_rzp_013356,mch_quick_vouchers,usr_39100,53516.88,P2P_TRANSFER,UPI_INTENT,735,0.05767013604952271,0,34.6,57.780535706614984,1,1,0,2,2,91.5,0,1,0,0.02,0,0,0,0,0,77.3,0,6.9,0.11,dev_hash_30612,user_669@okhdfcbank,"House No 239, Bengaluru",CLEAN,0
txn_rzp_013357,unknown_vpa_merchant,usr_47665,45181.82,INVESTMENT_FEE,UPI_COLLECT,149,0.03312305448012598,0,150.4,92.94156185836067,1,1,1,2,2,26.2,0,1,1,0.55,0,0,0,0,0,75.4,0,9.9,0.13,dev_hash_41141,user_428@okhdfcbank,"House No 147, Bengaluru",CLEAN,0
txn_rzp_013358,p2p_lottery_claim,usr_71794,2555.78,FOOTWEAR,UPI_COLLECT,584,0.19411418257525218,0,0.7,73.34874819568779,0,1,1,2,2,1.1,0,1,1,0.05,0,0,0,0,0,92.8,0,1.8,0.12,dev_hash_16137,user_872@okhdfcbank,"House No 288, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_013359,mch_luxe_jewels,usr_24086,58228.27,ELECTRONICS,CREDIT_CARD,124,0.10386438422594904,0,47.8,73.25285140195618,0,0,0,1,3,9.2,0,1,0,0.0,0,0,0,0,0,76.3,0,7.9,0.03,dev_hash_59199,user_663@okhdfcbank,"House No 172, Bengaluru",CLEAN,0
txn_rzp_013360,mch_fashion_hub,usr_89975,16575.66,JEWELRY,DEBIT_CARD,42,0.032002313086739634,0,173.8,71.88068314823147,1,1,0,1,1,96.6,0,1,0,0.22,0,0,0,0,0,86.7,0,3.6,0.04,dev_hash_74517,user_979@okhdfcbank,"House No 274, Bengaluru",CLEAN,0
txn_rzp_013361,mch_luxe_jewels,usr_16409,30244.35,INVESTMENT_FEE,CREDIT_CARD,384,0.11691912216328955,0,17.3,67.33382422807483,1,1,0,2,1,4.5,0,1,0,0.22,0,0,0,0,0,94.5,0,11.1,0.15,dev_hash_44112,user_299@okhdfcbank,"House No 38, Bengaluru",CLEAN,0
txn_rzp_013362,p2p_lottery_claim,usr_72256,6672.45,INVESTMENT_FEE,COD,223,0.18232081930878247,0,6.0,85.76206167661134,0,1,0,1,3,0.9,0,0,0,0.12,0,0,0,0,0,89.7,0,14.9,0.05,dev_hash_50425,user_382@okhdfcbank,"House No 480, Bengaluru",CLEAN,0
txn_rzp_013363,mch_luxe_jewels,usr_96539,65464.33,ELECTRONICS,CREDIT_CARD,71,0.07113639604277697,0,0.5,63.34382080101695,0,1,0,2,1,13.7,0,0,0,0.05,0,0,0,0,0,76.8,0,8.3,0.19,dev_hash_76925,user_255@okhdfcbank,"House No 410, Bengaluru",CLEAN,0
txn_rzp_013364,mch_fashion_hub,usr_29023,58550.47,ELECTRONICS,DEBIT_CARD,319,0.014262130037665327,0,53.9,84.37952060147451,1,1,0,8,2,29.0,0,1,0,0.02,0,0,0,0,0,84.9,0,3.6,0.18,dev_fingerprint_ring_11,scam_bot_12@okicici,"Drop Hub 119, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_013365,mch_fashion_hub,usr_55693,13581.37,ELECTRONICS,COD,409,0.17401441582133634,2,81.0,69.2848007867556,0,1,0,2,3,18.7,1,1,0,0.76,0,0,0,0,0,91.0,0,6.2,0.15,dev_hash_56351,user_420@okhdfcbank,"House No 54, Bengaluru",CLEAN,0
txn_rzp_013366,mch_fashion_hub,usr_10930,3764.11,GROCERY,DEBIT_CARD,214,0.30885388908462286,0,58.4,95.87880604736992,0,1,0,2,2,136.1,0,1,0,0.02,0,0,0,0,0,75.3,0,7.5,0.1,dev_hash_54528,user_207@okhdfcbank,"House No 423, Bengaluru",CLEAN,0
txn_rzp_013367,mch_hyper_grocery,usr_50856,17287.2,LUXURY_FASHION,UPI_INTENT,80,0.21717045149252845,0,18.0,69.11313751008468,0,1,0,1,3,92.1,0,1,0,0.22,0,0,0,1,1,20.5,0,10.5,0.1,dev_hash_67503,user_221@okhdfcbank,"House No 72, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_013368,p2p_lottery_claim,usr_74165,3831.13,GROCERY,DEBIT_CARD,157,0.0368753455476343,0,135.9,54.377632564549316,1,1,0,1,2,23.4,0,1,0,0.0,0,0,0,0,0,81.3,0,3.9,0.15,dev_hash_90252,user_920@okhdfcbank,"House No 448, Bengaluru",CLEAN,0
txn_rzp_013369,mch_hyper_grocery,usr_72694,18131.75,INVESTMENT_FEE,CREDIT_CARD,2,0.18480765988754458,0,50.9,80.50194233591664,0,1,0,2,3,44.4,1,1,0,0.94,0,0,0,0,0,81.1,0,0.0,0.11,dev_hash_30572,user_197@okhdfcbank,"House No 137, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_013370,mch_quick_vouchers,usr_5632,88593.92,ELECTRONICS,IMPS_NEFT,46,0.056150926922211165,0,58.3,97.89465491407171,0,1,0,2,3,15.7,0,1,0,0.5,0,0,0,0,0,98.2,0,1.3,0.06,dev_hash_22405,user_762@okhdfcbank,"House No 450, Bengaluru",CLEAN,0
txn_rzp_013371,mch_fashion_hub,usr_43713,13910.82,P2P_TRANSFER,DEBIT_CARD,466,0.141619596407291,3,80.5,67.18975147868784,1,1,0,2,1,1.2,0,1,0,0.04,0,0,0,0,0,92.3,0,4.0,0.14,dev_hash_26592,user_463@okhdfcbank,"House No 385, Bengaluru",CLEAN,0
txn_rzp_013372,mch_hyper_grocery,usr_14586,23536.18,INVESTMENT_FEE,DEBIT_CARD,260,0.14346167940014984,0,9.5,75.81278897985305,0,1,0,2,3,37.5,0,1,0,0.18,0,0,0,0,0,84.0,0,2.6,0.1,dev_hash_63405,user_176@okhdfcbank,"House No 468, Bengaluru",CLEAN,0
txn_rzp_013373,mch_gadget_bazar,usr_30756,1680.07,FOOTWEAR,COD,4,0.2364957681074544,1,87.6,91.7142927572502,0,1,0,2,3,73.0,0,1,0,0.05,0,0,0,0,0,97.2,0,4.3,0.17,dev_hash_78603,user_979@okhdfcbank,"House No 176, Bengaluru",CLEAN,0
txn_rzp_013374,unknown_vpa_merchant,usr_39347,20336.3,LUXURY_FASHION,UPI_INTENT,103,0.1774030257429691,0,179.4,96.37240353702678,0,1,0,2,2,88.6,0,1,0,0.15,0,0,0,0,0,77.6,0,13.2,0.19,dev_hash_85559,user_211@okhdfcbank,"House No 148, Bengaluru",CLEAN,0
txn_rzp_013375,mch_hyper_grocery,usr_62048,10350.53,ELECTRONICS,IMPS_NEFT,317,0.21444750259373133,0,26.4,74.6496454693162,0,1,0,1,2,43.9,0,1,0,0.04,0,0,0,0,0,95.8,0,4.2,0.2,dev_hash_67811,user_611@okhdfcbank,"House No 46, Bengaluru",CLEAN,0
txn_rzp_013376,mch_fashion_hub,usr_40697,17300.44,P2P_TRANSFER,UPI_INTENT,160,0.14711238319392816,2,35.5,64.4304263948428,0,1,0,2,3,21.8,0,1,0,0.33,0,0,0,0,0,97.1,0,2.3,0.05,dev_hash_91734,user_384@okhdfcbank,"House No 231, Bengaluru",CLEAN,0
txn_rzp_013377,mch_quick_vouchers,usr_9552,115658.74,LUXURY_FASHION,COD,775,0.8876,0,5.8,100.0,0,1,0,2,1,43.5,0,1,0,0.11,0,0,0,0,0,77.7,0,10.6,0.02,dev_hash_24809,user_207@okhdfcbank,"House No 226, Bengaluru",RETURN_FRAUD,1
txn_rzp_013378,mch_fashion_hub,usr_87513,1862.7,FOOTWEAR,IMPS_NEFT,282,0.19797745797883967,0,35.3,77.52837143274922,0,1,0,2,3,59.3,0,1,0,0.11,0,0,0,0,0,76.2,0,6.3,0.14,dev_hash_14017,user_288@okhdfcbank,"House No 45, Bengaluru",CLEAN,0
txn_rzp_013379,unknown_vpa_merchant,usr_64630,4383.05,FOOTWEAR,DEBIT_CARD,899,0.15898035443386152,0,40.4,86.9114261462132,0,1,0,1,1,18.6,0,1,0,0.09,0,0,0,0,0,94.0,0,13.5,0.05,dev_hash_73346,user_667@okhdfcbank,"House No 168, Bengaluru",CLEAN,0
txn_rzp_013380,mch_hyper_grocery,usr_58940,12922.59,DIGITAL_VOUCHER,DEBIT_CARD,61,0.17548540252138398,0,8.8,74.17347380042237,0,1,0,2,1,2.0,0,1,0,0.14,0,0,0,0,0,76.3,0,0.2,0.1,dev_hash_84108,user_207@okhdfcbank,"House No 96, Bengaluru",CLEAN,0
txn_rzp_013381,p2p_lottery_claim,usr_12362,211.95,GROCERY,DEBIT_CARD,260,0.3500765770160827,0,146.9,70.23732013942544,0,1,0,2,1,6.4,0,1,0,0.33,0,0,0,0,0,92.0,0,7.3,0.17,dev_hash_28431,user_566@okhdfcbank,"House No 326, Bengaluru",CLEAN,0
txn_rzp_013382,mch_fashion_hub,usr_4714,52556.0,JEWELRY,IMPS_NEFT,15,0.6099561118153082,0,41.7,100.0,1,1,0,2,1,20.4,0,1,0,0.04,0,0,0,0,0,75.6,0,11.8,0.06,dev_hash_75956,user_657@okhdfcbank,"House No 282, Bengaluru",CLEAN,0
txn_rzp_013383,mch_gadget_bazar,usr_5605,41701.21,ELECTRONICS,CREDIT_CARD,568,0.13376553894283358,0,115.9,89.85601607454532,1,1,0,7,2,3.7,0,1,0,0.23,0,0,0,0,0,84.7,0,12.3,0.17,dev_fingerprint_ring_13,scam_bot_19@okicici,"Drop Hub 102, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_013384,mch_fashion_hub,usr_58251,5266.9,P2P_TRANSFER,CREDIT_CARD,277,0.12988310840811726,0,40.2,46.057116805574424,0,1,0,1,1,40.7,0,1,0,0.46,0,0,0,0,0,76.3,0,6.1,0.07,dev_hash_83477,user_475@okhdfcbank,"House No 380, Bengaluru",CLEAN,0
txn_rzp_013385,mch_gadget_bazar,usr_1001,6276.51,P2P_TRANSFER,COD,8,0.0280721179360862,0,176.5,100.0,0,1,0,1,1,120.4,0,1,0,0.05,0,0,0,0,0,90.4,0,2.0,0.09,dev_hash_37340,user_476@okhdfcbank,"House No 432, Bengaluru",CLEAN,0
txn_rzp_013386,p2p_lottery_claim,usr_2740,15104.55,JEWELRY,UPI_COLLECT,109,0.01805587855365339,0,31.8,53.90588080100095,0,1,0,1,1,3.4,0,0,1,0.11,0,0,0,0,0,76.7,0,4.6,0.12,dev_hash_69286,user_556@okhdfcbank,"House No 161, Bengaluru",CLEAN,0
txn_rzp_013387,mch_gadget_bazar,usr_85560,20585.41,LUXURY_FASHION,NETBANKING,54,0.12020829301581215,0,37.7,75.41825972752616,1,1,0,1,1,57.7,0,1,0,0.16,0,0,0,1,1,24.4,0,0.6,0.15,dev_hash_37988,user_862@okhdfcbank,"House No 26, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_013388,unknown_vpa_merchant,usr_84733,3166.5,GROCERY,NETBANKING,258,0.013345084086996068,0,57.0,62.68962777631742,0,1,1,2,3,64.4,0,1,0,0.02,0,0,0,0,0,78.0,0,6.1,0.13,dev_hash_17496,user_593@okhdfcbank,"House No 191, Bengaluru",CLEAN,0
txn_rzp_013389,mch_gadget_bazar,usr_45704,36442.93,LUXURY_FASHION,CREDIT_CARD,221,0.08217819691508518,0,72.5,47.03823809689055,0,1,0,2,3,6.3,0,1,0,0.54,0,0,0,0,0,94.9,0,14.7,0.11,dev_hash_91532,user_971@okhdfcbank,"House No 323, Bengaluru",CLEAN,0
txn_rzp_013390,mch_fashion_hub,usr_63445,16574.17,LUXURY_FASHION,CREDIT_CARD,31,0.11982983851728696,0,125.8,86.97329846575376,0,1,0,1,3,93.9,0,1,0,0.23,0,0,0,0,0,88.8,0,5.9,0.07,dev_hash_61061,user_530@okhdfcbank,"House No 290, Bengaluru",CLEAN,0
txn_rzp_013391,unknown_vpa_merchant,usr_19729,17402.97,P2P_TRANSFER,UPI_INTENT,209,0.2938122276706055,0,95.0,23.9,0,1,0,1,2,46.6,1,1,0,0.08,1,1,1,0,0,89.6,0,4.8,0.02,dev_hash_24711,user_838@okhdfcbank,"House No 191, Bengaluru",OTP_VISHING_FRAUD,1
txn_rzp_013392,mch_luxe_jewels,usr_58279,3251.05,DIGITAL_VOUCHER,DEBIT_CARD,350,0.2494521592639673,0,67.5,83.31384395994974,0,1,0,1,2,22.6,0,1,0,0.05,0,0,0,0,0,77.0,0,8.8,0.1,dev_hash_87173,user_129@okhdfcbank,"House No 242, Bengaluru",CLEAN,0
txn_rzp_013393,mch_fashion_hub,usr_6286,35634.48,ELECTRONICS,UPI_COLLECT,217,0.05378688602797905,1,352.4,97.82558906614605,0,1,0,1,1,20.1,0,1,1,0.04,0,0,0,0,0,89.7,0,7.9,0.18,dev_hash_50409,bank_verification_480@paytm,"House No 286, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_013394,p2p_lottery_claim,usr_65943,54541.34,INVESTMENT_FEE,NETBANKING,254,0.08889728120574865,0,49.5,46.46406510045847,1,1,0,1,1,58.4,0,1,0,0.68,0,0,0,0,0,77.0,1,97.4,0.8,dev_hash_43106,user_777@okhdfcbank,"House No 15, Bengaluru",LOTTERY_REWARD_SCAM,1
txn_rzp_013395,unknown_vpa_merchant,usr_44696,14869.49,DIGITAL_VOUCHER,UPI_COLLECT,92,0.0450410309307664,1,25.6,100.0,1,1,0,1,3,35.7,0,1,1,0.06,0,0,0,0,0,90.9,0,14.2,0.13,dev_hash_92541,bank_verification_806@paytm,"House No 319, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_013396,unknown_vpa_merchant,usr_81889,33719.02,LUXURY_FASHION,CREDIT_CARD,68,0.1705305669551453,0,44.9,68.86785787749966,1,1,0,2,2,13.2,0,1,0,0.3,0,0,0,0,0,94.9,0,6.5,0.12,dev_hash_34627,user_947@okhdfcbank,"House No 275, Bengaluru",CLEAN,0
txn_rzp_013397,mch_gadget_bazar,usr_88237,1713.55,FOOTWEAR,UPI_INTENT,239,0.03270782080968846,1,15.3,86.39710198783466,0,1,0,1,3,9.9,0,1,0,0.08,0,0,0,1,1,12.5,0,4.9,0.06,dev_hash_96696,user_622@okhdfcbank,"House No 299, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_013398,mch_luxe_jewels,usr_72875,7433.79,DIGITAL_VOUCHER,UPI_COLLECT,4,0.07928267750848123,0,58.5,90.52250386142528,0,1,0,2,3,50.6,0,1,1,0.12,0,0,0,0,0,97.5,0,0.5,0.03,dev_hash_66215,user_162@okhdfcbank,"House No 144, Bengaluru",CLEAN,0
txn_rzp_013399,mch_gadget_bazar,usr_14338,24629.52,ELECTRONICS,UPI_INTENT,271,0.19660601607965547,0,28.8,100.0,0,1,0,1,2,44.7,0,1,0,0.08,0,0,0,0,0,95.9,0,11.6,0.13,dev_hash_74183,user_483@okhdfcbank,"House No 179, Bengaluru",CLEAN,0
txn_rzp_013400,mch_luxe_jewels,usr_81457,54862.87,GROCERY,UPI_COLLECT,8,0.09677355582704694,0,247.0,14.2,0,1,0,2,3,30.7,0,1,1,0.02,1,1,1,0,0,98.6,0,5.1,0.02,dev_hash_68245,user_472@okhdfcbank,"House No 339, Bengaluru",OTP_VISHING_FRAUD,1
